model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V33,"[0, 0.55, 0.6, 1]",3.8551930318034113,"[28.408370323398856, 6.594800253646163, 64.99682942295499]","[25.31645569620253, 6.329113924050633, 68.35443037974683]","[68.97321428571429, 70.1923076923077, 70.4390243902439]","[62.0, 76.0, 74.07407407407408]"
V33,"[0, 0.6, 0.65, 1]",4.735124009827176,"[35.003170577045026, 6.214331008243501, 58.78249841471148]","[31.645569620253166, 7.59493670886076, 60.75949367088608]","[69.20289855072464, 68.36734693877551, 70.65803667745415]","[64.8, 56.666666666666664, 76.25]"
V33,"[0, 0.65, 0.7, 1]",3.7244364915754637,"[41.217501585288524, 6.087507926442613, 52.694990488268864]","[39.24050632911392, 6.582278481012659, 54.177215189873415]","[69.07692307692308, 69.79166666666666, 70.7581227436823]","[63.2258064516129, 76.92307692307693, 76.16822429906543]"
V33,"[0, 0.7, 0.75, 1]",3.223333834082564,"[47.305009511731136, 6.2777425491439445, 46.41724793912492]","[45.822784810126585, 5.3164556962025316, 48.860759493670884]","[69.16890080428955, 70.70707070707071, 70.76502732240438]","[65.19337016574586, 66.66666666666666, 77.2020725388601]"
V33,"[0, 0.75, 0.8, 1]",3.62500534228808,"[53.58275206087508, 5.389980976537729, 41.02726696258719]","[51.13924050632911, 8.354430379746836, 40.50632911392405]","[69.3491124260355, 62.35294117647059, 71.87017001545595]","[65.34653465346535, 66.66666666666666, 79.375]"
V33,"[0, 0.8, 0.85, 1]",4.328714604025732,"[58.97273303741281, 8.116677235256816, 32.910589727330375]","[59.49367088607595, 7.341772151898734, 33.164556962025316]","[68.70967741935485, 74.21875, 71.29094412331408]","[65.53191489361701, 89.65517241379311, 77.09923664122137]"
V33,"[0, 0.85, 0.9, 1]",1.8165605243838208,"[67.08941027266962, 6.7850348763474955, 26.12555485098288]","[66.83544303797468, 7.59493670886076, 25.569620253164555]","[69.37618147448015, 73.83177570093457, 70.63106796116504]","[68.18181818181817, 73.33333333333333, 78.21782178217822]"
V33,"[0, 0.45, 0.5, 1]",6.505003646997935,"[19.403931515535827, 4.882688649334179, 75.71337983512998]","[15.69620253164557, 4.30379746835443, 80.0]","[68.62745098039215, 76.62337662337663, 69.93299832495813]","[54.83870967741935, 64.70588235294117, 74.68354430379746]"
V33,"[0, 0.5, 0.55, 1]",7.513518649910591,"[24.28662016487001, 4.121750158528852, 71.59162967660114]","[20.0, 5.3164556962025316, 74.68354430379746]","[70.23498694516971, 61.53846153846154, 70.4162976085031]","[56.9620253164557, 80.95238095238095, 74.23728813559322]"
V33,"[0, 0.55, 0.6, 1]",3.8551930318034113,"[28.408370323398856, 6.594800253646163, 64.99682942295499]","[25.31645569620253, 6.329113924050633, 68.35443037974683]","[68.97321428571429, 70.1923076923077, 70.4390243902439]","[62.0, 76.0, 74.07407407407408]"
V33,"[0, 0.6, 0.65, 1]",4.735124009827176,"[35.003170577045026, 6.214331008243501, 58.78249841471148]","[31.645569620253166, 7.59493670886076, 60.75949367088608]","[69.20289855072464, 68.36734693877551, 70.65803667745415]","[64.8, 56.666666666666664, 76.25]"
V33,"[0, 0.65, 0.7, 1]",3.7244364915754637,"[41.217501585288524, 6.087507926442613, 52.694990488268864]","[39.24050632911392, 6.582278481012659, 54.177215189873415]","[69.07692307692308, 69.79166666666666, 70.7581227436823]","[63.2258064516129, 76.92307692307693, 76.16822429906543]"
V33,"[0, 0.7, 0.75, 1]",3.223333834082564,"[47.305009511731136, 6.2777425491439445, 46.41724793912492]","[45.822784810126585, 5.3164556962025316, 48.860759493670884]","[69.16890080428955, 70.70707070707071, 70.76502732240438]","[65.19337016574586, 66.66666666666666, 77.2020725388601]"
V33,"[0, 0.75, 0.8, 1]",3.62500534228808,"[53.58275206087508, 5.389980976537729, 41.02726696258719]","[51.13924050632911, 8.354430379746836, 40.50632911392405]","[69.3491124260355, 62.35294117647059, 71.87017001545595]","[65.34653465346535, 66.66666666666666, 79.375]"
V33,"[0, 0.8, 0.85, 1]",4.328714604025732,"[58.97273303741281, 8.116677235256816, 32.910589727330375]","[59.49367088607595, 7.341772151898734, 33.164556962025316]","[68.70967741935485, 74.21875, 71.29094412331408]","[65.53191489361701, 89.65517241379311, 77.09923664122137]"
V33,"[0, 0.85, 0.9, 1]",1.8165605243838208,"[67.08941027266962, 6.7850348763474955, 26.12555485098288]","[66.83544303797468, 7.59493670886076, 25.569620253164555]","[69.37618147448015, 73.83177570093457, 70.63106796116504]","[68.18181818181817, 73.33333333333333, 78.21782178217822]"
V33,"[0, 0.4, 0.5, 1]",6.349485844435628,"[15.852885225110972, 8.433734939759036, 75.71337983512998]","[13.41772151898734, 6.582278481012659, 80.0]","[69.6, 71.42857142857143, 69.93299832495813]","[54.71698113207547, 61.53846153846154, 74.68354430379746]"
V33,"[0, 0.5, 0.6, 1]",6.146369313676298,"[24.28662016487001, 10.716550412175016, 64.99682942295499]","[20.0, 11.645569620253164, 68.35443037974683]","[70.23498694516971, 66.86390532544378, 70.4390243902439]","[56.9620253164557, 78.26086956521739, 74.07407407407408]"
V33,"[0, 0.6, 0.7, 1]",3.2548230661194193,"[35.003170577045026, 12.301838934686113, 52.694990488268864]","[31.645569620253166, 14.177215189873419, 54.177215189873415]","[69.20289855072464, 69.0721649484536, 70.7581227436823]","[64.8, 66.07142857142857, 76.16822429906543]"
V33,"[0, 0.7, 0.8, 1]",2.611307523985496,"[47.305009511731136, 11.667723525681675, 41.02726696258719]","[45.822784810126585, 13.670886075949367, 40.50632911392405]","[69.16890080428955, 66.84782608695652, 71.87017001545595]","[65.19337016574586, 66.66666666666666, 79.375]"
V33,"[0, 0.8, 0.9, 1]",3.1982940923813556,"[58.97273303741281, 14.901712111604311, 26.12555485098288]","[59.49367088607595, 14.936708860759493, 25.569620253164555]","[68.70967741935485, 74.04255319148936, 70.63106796116504]","[65.53191489361701, 81.35593220338984, 78.21782178217822]"
V33,"[0, 0.45, 0.55, 1]",4.831848410834046,"[19.403931515535827, 9.004438807863032, 71.59162967660114]","[15.69620253164557, 9.620253164556962, 74.68354430379746]","[68.62745098039215, 69.71830985915493, 70.4162976085031]","[54.83870967741935, 73.68421052631578, 74.23728813559322]"
V33,"[0, 0.55, 0.65, 1]",3.7668986835294405,"[28.408370323398856, 12.809131261889664, 58.78249841471148]","[25.31645569620253, 13.924050632911392, 60.75949367088608]","[68.97321428571429, 69.3069306930693, 70.65803667745415]","[62.0, 65.45454545454545, 76.25]"
V33,"[0, 0.65, 0.75, 1]",3.209866704393748,"[41.217501585288524, 12.365250475586556, 46.41724793912492]","[39.24050632911392, 11.89873417721519, 48.860759493670884]","[69.07692307692308, 70.25641025641025, 70.76502732240438]","[63.2258064516129, 72.3404255319149, 77.2020725388601]"
V33,"[0, 0.75, 0.85, 1]",3.7722800271936126,"[53.58275206087508, 13.506658211794548, 32.910589727330375]","[51.13924050632911, 15.69620253164557, 33.164556962025316]","[69.3491124260355, 69.48356807511738, 71.29094412331408]","[65.34653465346535, 77.41935483870968, 77.09923664122137]"
V33,"[0, 0.85, 0.95, 1]",2.8147099775713658,"[67.08941027266962, 22.637920101458462, 10.272669625871908]","[66.83544303797468, 21.772151898734176, 11.39240506329114]","[69.37618147448015, 72.54901960784314, 68.51851851851852]","[68.18181818181817, 76.74418604651163, 77.77777777777779]"
V33,"[0, 0.4, 0.55, 1]",4.486464404172654,"[15.852885225110972, 12.555485098287889, 71.59162967660114]","[13.41772151898734, 11.89873417721519, 74.68354430379746]","[69.6, 68.18181818181817, 70.4162976085031]","[54.71698113207547, 70.2127659574468, 74.23728813559322]"
V33,"[0, 0.55, 0.7, 1]",3.149071645779404,"[28.408370323398856, 18.896639188332276, 52.694990488268864]","[25.31645569620253, 20.506329113924053, 54.177215189873415]","[68.97321428571429, 69.46308724832215, 70.7581227436823]","[62.0, 69.1358024691358, 76.16822429906543]"
V33,"[0, 0.7, 0.85, 1]",2.9292121447646835,"[47.305009511731136, 19.784400760938492, 32.910589727330375]","[45.822784810126585, 21.012658227848103, 33.164556962025316]","[69.16890080428955, 69.87179487179486, 71.29094412331408]","[65.19337016574586, 74.69879518072288, 77.09923664122137]"
V33,"[0, 0.85, 1.0, 1]",1.2517650466598578,"[67.08941027266962, 32.910589727330375, 0]","[66.83544303797468, 33.164556962025316, 0]","[69.37618147448015, 71.29094412331408, 0]","[68.18181818181817, 77.09923664122137, 0]"
V33,"[0, 0.45, 0.6, 1]",4.920620728461035,"[19.403931515535827, 15.599239061509195, 64.99682942295499]","[15.69620253164557, 15.949367088607595, 68.35443037974683]","[68.62745098039215, 69.91869918699187, 70.4390243902439]","[54.83870967741935, 74.60317460317461, 74.07407407407408]"
V33,"[0, 0.6, 0.75, 1]",3.490992137639574,"[35.003170577045026, 18.579581483830058, 46.41724793912492]","[31.645569620253166, 19.49367088607595, 48.860759493670884]","[69.20289855072464, 69.6245733788396, 70.76502732240438]","[64.8, 66.23376623376623, 77.2020725388601]"
V33,"[0, 0.75, 0.9, 1]",3.789613403341841,"[53.58275206087508, 20.291693088142043, 26.12555485098288]","[51.13924050632911, 23.29113924050633, 25.569620253164555]","[69.3491124260355, 70.9375, 70.63106796116504]","[65.34653465346535, 76.08695652173914, 78.21782178217822]"
V33,"[0, 0.4, 0.6, 1]",4.763553417021692,"[15.852885225110972, 19.150285351934052, 64.99682942295499]","[13.41772151898734, 18.227848101265824, 68.35443037974683]","[69.6, 68.87417218543047, 70.4390243902439]","[54.71698113207547, 72.22222222222221, 74.07407407407408]"
V33,"[0, 0.6, 0.8, 1]",3.5484312953267154,"[35.003170577045026, 23.96956246036779, 41.02726696258719]","[31.645569620253166, 27.848101265822784, 40.50632911392405]","[69.20289855072464, 67.98941798941799, 71.87017001545595]","[64.8, 66.36363636363637, 79.375]"
V33,"[0, 0.8, 1.0, 1]",1.954078034601359,"[58.97273303741281, 41.02726696258719, 0]","[59.49367088607595, 40.50632911392405, 0]","[68.70967741935485, 71.87017001545595, 0]","[65.53191489361701, 79.375, 0]"
V33,"[0, 0.45, 0.65, 1]",4.575950413045068,"[19.403931515535827, 21.813570069752693, 58.78249841471148]","[15.69620253164557, 23.544303797468356, 60.75949367088608]","[68.62745098039215, 69.47674418604652, 70.65803667745415]","[54.83870967741935, 68.81720430107528, 76.25]"
V33,"[0, 0.65, 0.85, 1]",3.498302712876873,"[41.217501585288524, 25.8719086873811, 32.910589727330375]","[39.24050632911392, 27.59493670886076, 33.164556962025316]","[69.07692307692308, 69.85294117647058, 71.29094412331408]","[63.2258064516129, 75.22935779816514, 77.09923664122137]"
V33,"[0, 0.85, 1, 1]",1.2517650466598578,"[67.08941027266962, 32.910589727330375, 0]","[66.83544303797468, 33.164556962025316, 0]","[69.37618147448015, 71.29094412331408, 0]","[68.18181818181817, 77.09923664122137, 0]"
V33,"[0, 0.4, 0.65, 1]",4.40804179653137,"[15.852885225110972, 25.36461636017755, 58.78249841471148]","[13.41772151898734, 25.82278481012658, 60.75949367088608]","[69.6, 68.75, 70.65803667745415]","[54.71698113207547, 67.64705882352942, 76.25]"
V33,"[0, 0.65, 0.9, 1]",3.7740437314526423,"[41.217501585288524, 32.656943563728596, 26.12555485098288]","[39.24050632911392, 35.189873417721515, 25.569620253164555]","[69.07692307692308, 70.67961165048544, 70.63106796116504]","[63.2258064516129, 74.82014388489209, 78.21782178217822]"
V33,"[0, 0.45, 0.7, 1]",4.609513595799925,"[19.403931515535827, 27.901077996195305, 52.694990488268864]","[15.69620253164557, 30.126582278481013, 54.177215189873415]","[68.62745098039215, 69.54545454545455, 70.7581227436823]","[54.83870967741935, 70.58823529411765, 76.16822429906543]"
V33,"[0, 0.7, 0.95, 1]",3.4397393068221667,"[47.305009511731136, 42.42232086239696, 10.272669625871908]","[45.822784810126585, 42.78481012658228, 11.39240506329114]","[69.16890080428955, 71.30044843049326, 68.51851851851852]","[65.19337016574586, 75.7396449704142, 77.77777777777779]"
V34,"[0, 0.4, 0.45, 1]",4.905928064419392,"[96.57577679137603, 0.2536461636017755, 3.1705770450221937]","[96.9620253164557, 0.5063291139240507, 2.5316455696202533]","[69.5994747209455, 75.0, 82.0]","[70.75718015665797, 100.0, 80.0]"
V34,"[0, 0.45, 0.5, 1]",17.23739936827597,"[96.8294229549778, 0.19023462270133165, 2.9803424223208625]","[97.46835443037975, 0, 2.5316455696202533]","[69.6136214800262, 100.0, 80.85106382978722]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.5, 0.55, 1]",9.059250703722544,"[97.01965757767914, 0.12682308180088775, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.67320261437908, 50.0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.55, 0.6, 1]",0.6879235151445199,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.6, 0.65, 1]",0.6879235151445199,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.65, 0.7, 1]",17.809348737835567,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0.25316455696202533, 2.278481012658228]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 100.0, 77.77777777777779]"
V34,"[0, 0.7, 0.75, 1]",1.155242912745282,"[97.14648065948003, 0, 2.8535193405199744]","[97.72151898734177, 0, 2.278481012658228]","[69.64751958224544, 0, 82.22222222222221]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.75, 0.8, 1]",12.45153920904158,"[97.14648065948003, 0.19023462270133165, 2.6632847178186427]","[97.72151898734177, 0, 2.278481012658228]","[69.64751958224544, 66.66666666666666, 83.33333333333334]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.8, 0.85, 1]",12.6027738436781,"[97.33671528218136, 0.19023462270133165, 2.4730500951173116]","[97.72151898734177, 0, 2.278481012658228]","[69.64169381107493, 66.66666666666666, 84.61538461538461]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.85, 0.9, 1]",1.4292183656406745,"[97.52694990488268, 2.4730500951173116, 0]","[97.72151898734177, 2.278481012658228, 0]","[69.63589076723017, 84.61538461538461, 0]","[70.98445595854922, 77.77777777777779, 0]"
V34,"[0, 0.45, 0.5, 1]",17.23739936827597,"[96.8294229549778, 0.19023462270133165, 2.9803424223208625]","[97.46835443037975, 0, 2.5316455696202533]","[69.6136214800262, 100.0, 80.85106382978722]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.5, 0.55, 1]",9.059250703722544,"[97.01965757767914, 0.12682308180088775, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.67320261437908, 50.0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.55, 0.6, 1]",0.6879235151445199,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.6, 0.65, 1]",0.6879235151445199,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.65, 0.7, 1]",17.809348737835567,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0.25316455696202533, 2.278481012658228]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 100.0, 77.77777777777779]"
V34,"[0, 0.7, 0.75, 1]",1.155242912745282,"[97.14648065948003, 0, 2.8535193405199744]","[97.72151898734177, 0, 2.278481012658228]","[69.64751958224544, 0, 82.22222222222221]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.75, 0.8, 1]",12.45153920904158,"[97.14648065948003, 0.19023462270133165, 2.6632847178186427]","[97.72151898734177, 0, 2.278481012658228]","[69.64751958224544, 66.66666666666666, 83.33333333333334]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.8, 0.85, 1]",12.6027738436781,"[97.33671528218136, 0.19023462270133165, 2.4730500951173116]","[97.72151898734177, 0, 2.278481012658228]","[69.64169381107493, 66.66666666666666, 84.61538461538461]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.85, 0.9, 1]",1.4292183656406745,"[97.52694990488268, 2.4730500951173116, 0]","[97.72151898734177, 2.278481012658228, 0]","[69.63589076723017, 84.61538461538461, 0]","[70.98445595854922, 77.77777777777779, 0]"
V34,"[0, 0.4, 0.5, 1]",2.865312876102534,"[96.57577679137603, 0.4438807863031071, 2.9803424223208625]","[96.9620253164557, 0.5063291139240507, 2.5316455696202533]","[69.5994747209455, 85.71428571428571, 80.85106382978722]","[70.75718015665797, 100.0, 80.0]"
V34,"[0, 0.5, 0.6, 1]",9.059250703722544,"[97.01965757767914, 0.12682308180088775, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.67320261437908, 50.0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.6, 0.7, 1]",17.809348737835567,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0.25316455696202533, 2.278481012658228]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 100.0, 77.77777777777779]"
V34,"[0, 0.7, 0.8, 1]",12.45153920904158,"[97.14648065948003, 0.19023462270133165, 2.6632847178186427]","[97.72151898734177, 0, 2.278481012658228]","[69.64751958224544, 66.66666666666666, 83.33333333333334]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.8, 0.9, 1]",1.2779875188917782,"[97.33671528218136, 2.6632847178186427, 0]","[97.72151898734177, 2.278481012658228, 0]","[69.64169381107493, 83.33333333333334, 0]","[70.98445595854922, 77.77777777777779, 0]"
V34,"[0, 0.45, 0.55, 1]",14.132592433681802,"[96.8294229549778, 0.31705770450221943, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.6136214800262, 80.0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.55, 0.65, 1]",0.6879235151445199,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0, 2.5316455696202533]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 0, 80.0]"
V34,"[0, 0.65, 0.75, 1]",17.809348737835567,"[97.14648065948003, 0, 2.8535193405199744]","[97.46835443037975, 0.25316455696202533, 2.278481012658228]","[69.64751958224544, 0, 82.22222222222221]","[70.9090909090909, 100.0, 77.77777777777779]"
V34,"[0, 0.75, 0.85, 1]",12.665214422716792,"[97.14648065948003, 0.3804692454026633, 2.4730500951173116]","[97.72151898734177, 0, 2.278481012658228]","[69.64751958224544, 66.66666666666666, 84.61538461538461]","[70.98445595854922, 0, 77.77777777777779]"
V34,"[0, 0.85, 0.95, 1]",1.4292183656406745,"[97.52694990488268, 2.4730500951173116, 0]","[97.72151898734177, 2.278481012658228, 0]","[69.63589076723017, 84.61538461538461, 0]","[70.98445595854922, 77.77777777777779, 0]"
V34,"[0, 0.4, 0.55, 1]",4.395774488386039,"[96.57577679137603, 0.570703868103995, 2.8535193405199744]","[96.9620253164557, 0.5063291139240507, 2.5316455696202533]","[69.5994747209455, 77.77777777777779, 82.22222222222221]","[70.75718015665797, 100.0, 80.0]"
